"","OTU","Sample","Abundance","forward.absolute.filepath","reverse.absolute.filepath","Ex","ExName","ShortID","MouseID","Timepoint","Time","ViralCopyNumber","ViralCopyNumberRanked","ViralInfectGroup","CTL","Tp.InfectDose","Cleared.Persist.Endpoint","Kingdom","Phylum","Class","Order","Family","Genus"
"1202","a4c08d2783d9e9e3a54020e325fe5bd8","LK16S009-391",0.00744752877454299,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-391_S203_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-391_S203_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-19","49.2","T2","5 months Post Infection",470,"Low","Mock","CTL","T2_Mock ","Mock","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"306","27f682a2c16ce886f8c47b3fc15621cd","LK16S009-400",0.00738916256157635,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-400_S212_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-400_S212_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-28","51.4","T2","5 months Post Infection",2500000,"High","10^6","CTL","T2_10^6","Persistent","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Propionibacterium"
"1618","fbcddbc6c86de56f63c65f9f817dc8ff","LK16S009-385",0.00732797140303843,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-385_S197_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-385_S197_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-13","52.1","T1","2 months Post Infection",27600,"High","10^8","CTL","T1_10^8","Persistent","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter"
"96","0660cd45cc4ba3b97eb83f60c4889a61","LK16S009-388",0.00731158605174353,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-388_S200_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-388_S200_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-16","52.4","T1","2 months Post Infection",160000,"High","10^8","CTL","T1_10^8","Persistent","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira"
"1278","b6d907fb689548fb2665e765fc2f327c","LK16S009-378",0.00722433460076046,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-378_S190_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-378_S190_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-06","50.4","T1","2 months Post Infection",52.5,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Microbacterium"
"89","0660cd45cc4ba3b97eb83f60c4889a61","LK16S009-376",0.00672645739910314,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-376_S188_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-376_S188_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-04","50.2","T1","2 months Post Infection",31.2,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira"
"1195","a4c08d2783d9e9e3a54020e325fe5bd8","LK16S009-376",0.00672645739910314,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-376_S188_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-376_S188_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-04","50.2","T1","2 months Post Infection",31.2,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1250","b53f8d5e0378d22f10d83353a5053d3a","LK16S009-398",0.00661000944287063,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-398_S210_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-398_S210_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-26","51.2","T2","5 months Post Infection",811,"Low","10^6","CTL","T2_10^6","Cleared","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus"
"514","45046ad4689a02bd4ef603f649764f1b","LK16S009-375",0.0066006600660066,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-375_S187_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-375_S187_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-03","50.1","T1","2 months Post Infection",289,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"147","094d43d9687d5f9cd8eb4f37b3c4f3c5","LK16S009-400",0.00656814449917898,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-400_S212_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-400_S212_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-28","51.4","T2","5 months Post Infection",2500000,"High","10^6","CTL","T2_10^6","Persistent","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Allobaculum"
"266","1deda6e72ef7720ead800df8311f24fc","LK16S009-387",0.00592153960029608,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-387_S199_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-387_S199_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-15","52.3","T1","2 months Post Infection",609,"Low","10^8","CTL","T1_10^8","Persistent","Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Brochothrix"
"1251","b53f8d5e0378d22f10d83353a5053d3a","LK16S009-378",0.00570342205323194,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-378_S190_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-378_S190_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-06","50.4","T1","2 months Post Infection",52.5,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus"
"363","2cf0efa0392d5987194d3e8ddfac8866","LK16S009-404",0.00552251486830926,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-404_S216_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-404_S216_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-32","52.3","T2","5 months Post Infection",11000,"High","10^8","CTL","T2_10^8","Persistent","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium"
"1105","99a69b4c4e1d3c6dd7ad5b5cf05f3536","LK16S009-387",0.00518134715025907,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-387_S199_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-387_S199_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-15","52.3","T1","2 months Post Infection",609,"Low","10^8","CTL","T1_10^8","Persistent","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"846","5e23e6814445434cee276fa01409419b","LK16S009-399",0.00517751479289941,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-399_S211_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-399_S211_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-27","51.3","T2","5 months Post Infection",638000,"High","10^6","CTL","T2_10^6","Persistent","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"1472","d1d32f5e2af125cca03ee71eb338257e","LK16S009-404",0.00467289719626168,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-404_S216_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-404_S216_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-32","52.3","T2","5 months Post Infection",11000,"High","10^8","CTL","T2_10^8","Persistent","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"1166","9c7eb585d1467a37a0c273011e020793","LK16S009-376",0.00448430493273543,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-376_S188_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-376_S188_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-04","50.2","T1","2 months Post Infection",31.2,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"484","408bb0447741cdc42716224957b5156d","LK16S009-402",0.00417933130699088,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-402_S214_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-402_S214_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-30","52.1","T2","5 months Post Infection",339000,"High","10^8","CTL","T2_10^8","Persistent","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella"
"411","34662cdb0c6982e4fb679614d76a8a8f","LK16S009-390",0.00411251015434606,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-390_S202_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-390_S202_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-18","49.1","T2","5 months Post Infection",3790,"Low","Mock","CTL","T2_Mock ","Mock","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"980","8e26c18f8a968ac9bf071b099588c09a","LK16S009-400",0.00383141762452107,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-400_S212_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-400_S212_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-28","51.4","T2","5 months Post Infection",2500000,"High","10^6","CTL","T2_10^6","Persistent","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus"
"1022","93305728c4cb366df1cb1890579ecbb3","LK16S009-379",0.00378712377915089,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-07","50.5","T1","2 months Post Infection",591,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Kocuria"
"517","45046ad4689a02bd4ef603f649764f1b","LK16S009-377",0.00367936925098555,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-05","50.3","T1","2 months Post Infection",90.6,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"111","0718aabc96bfd2193de5fb0c94067ffa","LK16S009-385",0.00357462019660411,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-385_S197_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-385_S197_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-13","52.1","T1","2 months Post Infection",27600,"High","10^8","CTL","T1_10^8","Persistent","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Cloacibacterium"
"1467","d1d32f5e2af125cca03ee71eb338257e","LK16S009-390",0.00350324939073924,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-390_S202_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-390_S202_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-18","49.1","T2","5 months Post Infection",3790,"Low","Mock","CTL","T2_Mock ","Mock","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"1557","f52159da929460ff38c6fca03c23e4c2","LK16S009-379",0.00318915686665338,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-07","50.5","T1","2 months Post Infection",591,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]"
"1079","971b246bb84e0b6c12602e71af905109","LK16S009-377",0.00315374507227332,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-05","50.3","T1","2 months Post Infection",90.6,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Odoribacteraceae]","Odoribacter"
"587","4a58b7146c617da2797aaed74fc7990d","LK16S009-377",0.00289093298291721,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-05","50.3","T1","2 months Post Infection",90.6,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Rhodococcus"
"915","7bc0fb887c4ff4e2f79277d10c94985c","LK16S009-377",0.0026281208935611,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-05","50.3","T1","2 months Post Infection",90.6,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1495","d1d32f5e2af125cca03ee71eb338257e","LK16S009-379",0.00239186764999003,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-379_S191_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-07","50.5","T1","2 months Post Infection",591,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"1232","b53f8d5e0378d22f10d83353a5053d3a","LK16S009-406",0.00204918032786885,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-406_S218_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-406_S218_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-34","52.5","T2","5 months Post Infection",217000,"High","10^8","CTL","T2_10^8","Persistent","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus"
"1204","a4c08d2783d9e9e3a54020e325fe5bd8","LK16S009-386",0.0020082074565616,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-386_S198_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-386_S198_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-14","52.2","T1","2 months Post Infection",46800,"High","10^8","CTL","T1_10^8","Persistent","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1479","d1d32f5e2af125cca03ee71eb338257e","LK16S009-400",0.00177887246852764,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-400_S212_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-400_S212_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-28","51.4","T2","5 months Post Infection",2500000,"High","10^6","CTL","T2_10^6","Persistent","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"527","45046ad4689a02bd4ef603f649764f1b","LK16S009-390",0.00172623883021933,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-390_S202_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-390_S202_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-18","49.1","T2","5 months Post Infection",3790,"Low","Mock","CTL","T2_Mock ","Mock","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"85","0660cd45cc4ba3b97eb83f60c4889a61","LK16S009-377",0.00157687253613666,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-377_S189_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-05","50.3","T1","2 months Post Infection",90.6,"Low","10^4","CTL","T1_10^4","Cleared","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira"
"1098","99a69b4c4e1d3c6dd7ad5b5cf05f3536","LK16S009-402",0.00151975683890578,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-402_S214_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-402_S214_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-30","52.1","T2","5 months Post Infection",339000,"High","10^8","CTL","T2_10^8","Persistent","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"1200","a4c08d2783d9e9e3a54020e325fe5bd8","LK16S009-403",0.00121862358350712,"/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-403_S215_L001_R1_001.fastq.gz","/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S009/Final_Concatenated_Sequence_Files/LK16S009-403_S215_L001_R2_001.fastq.gz","E5","Infect Dose Curve","E5-31","52.2","T2","5 months Post Infection",174000,"High","10^8","CTL","T2_10^8","Persistent","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
